"Time","Sensor SHT20","Sensor BMP280"
2021-08-10 22:19:00,15.58,16.96
2021-08-10 22:20:00,15.56,16.96
2021-08-10 22:21:00,15.51,16.96
2021-08-10 22:22:00,15.45,16.92
2021-08-10 22:23:00,15.41,16.9
2021-08-10 22:24:00,15.39,16.88
2021-08-10 22:25:00,15.38,16.86
2021-08-10 22:26:00,15.37,16.85
2021-08-10 22:27:00,15.37,16.83
2021-08-10 22:28:00,15.34,16.82
2021-08-10 22:29:00,15.325,16.799999999999997
2021-08-10 22:30:00,15.32,16.79
2021-08-10 22:31:00,,
2021-08-10 22:32:00,15.31,16.77
2021-08-10 22:33:00,15.31,16.76
2021-08-10 22:34:00,15.32,16.75
2021-08-10 22:35:00,15.31,16.75
2021-08-10 22:36:00,15.3,16.74
2021-08-10 22:37:00,15.29,16.74
2021-08-10 22:38:00,15.28,16.72
2021-08-10 22:39:00,15.26,16.72
2021-08-10 22:40:00,15.24,16.69
2021-08-10 22:41:00,15.22,16.68
2021-08-10 22:42:00,15.18,16.67
2021-08-10 22:43:00,15.17,16.634999999999998
2021-08-10 22:44:00,15.17,16.63
2021-08-10 22:45:00,15.14,16.63
2021-08-10 22:46:00,15.15,16.62
2021-08-10 22:47:00,15.15,16.61
2021-08-10 22:48:00,15.15,16.61
2021-08-10 22:49:00,15.14,16.6
2021-08-10 22:50:00,15.15,16.59
2021-08-10 22:51:00,15.13,16.59
2021-08-10 22:52:00,15.13,16.58
2021-08-10 22:53:00,15.14,16.58
2021-08-10 22:54:00,15.15,16.58
2021-08-10 22:55:00,15.16,16.6
2021-08-10 22:56:00,15.17,16.61
2021-08-10 22:57:00,15.165,16.6
2021-08-10 22:58:00,15.13,16.6
2021-08-10 22:59:00,15.14,16.6
2021-08-10 23:00:00,15.12,16.59
2021-08-10 23:01:00,15.11,16.58
2021-08-10 23:02:00,15.09,16.57
2021-08-10 23:03:00,15.1,16.55
2021-08-10 23:04:00,15.09,16.55
2021-08-10 23:05:00,15.07,16.54
2021-08-10 23:06:00,15.06,16.54
2021-08-10 23:07:00,15.04,16.53
2021-08-10 23:08:00,15.01,16.51
2021-08-10 23:09:00,15,16.5
2021-08-10 23:10:00,14.97,16.48
2021-08-10 23:11:00,14.97,16.46
2021-08-10 23:12:00,14.965,16.450000000000003
2021-08-10 23:13:00,14.96,16.43
2021-08-10 23:14:00,14.96,16.42
2021-08-10 23:15:00,14.96,16.42
2021-08-10 23:16:00,14.96,16.42
2021-08-10 23:17:00,14.96,16.42
2021-08-10 23:18:00,14.96,16.41
2021-08-10 23:19:00,14.95,16.4
2021-08-10 23:20:00,14.95,16.38
2021-08-10 23:21:00,14.95,16.36
2021-08-10 23:22:00,14.95,16.35
2021-08-10 23:23:00,14.95,16.35
2021-08-10 23:24:00,14.95,16.34
2021-08-10 23:25:00,14.95,16.34
2021-08-10 23:26:00,14.95,16.335
2021-08-10 23:27:00,,
2021-08-10 23:28:00,14.95,16.325
2021-08-10 23:29:00,14.94,16.32
2021-08-10 23:30:00,14.89,16.31
2021-08-10 23:31:00,14.89,16.29
2021-08-10 23:32:00,14.87,16.28
2021-08-10 23:33:00,14.85,16.27
2021-08-10 23:34:00,14.86,16.26
2021-08-10 23:35:00,14.86,16.26
2021-08-10 23:36:00,14.87,16.25
2021-08-10 23:37:00,14.88,16.25
2021-08-10 23:38:00,14.88,16.26
2021-08-10 23:39:00,14.89,16.27
2021-08-10 23:40:00,14.89,16.27
2021-08-10 23:41:00,14.85,16.25
2021-08-10 23:42:00,14.85,16.22
2021-08-10 23:43:00,14.85,16.195
2021-08-10 23:44:00,14.83,16.17
2021-08-10 23:45:00,14.82,16.16
2021-08-10 23:46:00,14.83,16.14
2021-08-10 23:47:00,14.83,16.13
2021-08-10 23:48:00,14.8,16.1
2021-08-10 23:49:00,14.78,16.09
2021-08-10 23:50:00,14.75,16.07
2021-08-10 23:51:00,14.78,16.06
2021-08-10 23:52:00,14.78,16.06
2021-08-10 23:53:00,14.78,16.05
2021-08-10 23:54:00,14.79,16.06
2021-08-10 23:55:00,14.79,16.05
2021-08-10 23:56:00,14.79,16.05
2021-08-10 23:57:00,14.785,16.05
2021-08-10 23:58:00,14.78,16.06
2021-08-10 23:59:00,14.78,16.05

