"Time","Pressão Atmosférica","Pressão Atmosférica Reduzida ao Nível do Mar"
2021-07-15 09:06:00,988.4095,1012.4095
2021-07-15 09:07:00,988.4075,1012.4075
2021-07-15 09:08:00,988.4032,1012.4032
2021-07-15 09:09:00,988.4253,1012.4253
2021-07-15 09:10:00,988.4184,1012.4184
2021-07-15 09:11:00,988.4394000000001,1012.4394000000001
2021-07-15 09:12:00,988.4149000000001,1012.4149000000001
2021-07-15 09:13:00,988.4363000000001,1012.4363000000001
2021-07-15 09:14:00,988.475,1012.475
2021-07-15 09:15:00,988.5507000000001,1012.5507000000001
2021-07-15 09:16:00,988.6036,1012.6036
2021-07-15 09:17:00,988.6966000000001,1012.6966000000001
2021-07-15 09:18:00,988.6967,1012.6967
2021-07-15 09:19:00,988.7406,1012.7406
2021-07-15 09:20:00,988.7513,1012.7513
2021-07-15 09:21:00,988.7845,1012.7845
2021-07-15 09:22:00,988.8286,1012.8286
2021-07-15 09:23:00,988.8758,1012.8758
2021-07-15 09:24:00,988.9269,1012.9269
2021-07-15 09:25:00,988.9898,1012.9898
2021-07-15 09:26:00,988.98475,1012.98475
2021-07-15 09:27:00,989.0055000000001,1013.0055000000001
2021-07-15 09:28:00,988.99,1012.99
2021-07-15 09:29:00,989.0757000000001,1013.0757000000001
2021-07-15 09:30:00,989.1159,1013.1159
2021-07-15 09:31:00,989.1213,1013.1213
2021-07-15 09:32:00,989.158,1013.158
2021-07-15 09:33:00,989.1650000000001,1013.1650000000001
2021-07-15 09:34:00,989.1705000000001,1013.1705000000001
2021-07-15 09:35:00,989.1461,1013.1461
2021-07-15 09:36:00,989.1496000000001,1013.1496000000001
2021-07-15 09:37:00,989.1686000000001,1013.1686000000001
2021-07-15 09:38:00,989.1514999999999,1013.1514999999999
2021-07-15 09:39:00,989.1583,1013.1583
2021-07-15 09:40:00,989.1410000000001,1013.1410000000001
2021-07-15 09:41:00,989.155,1013.155
2021-07-15 09:42:00,989.155,1013.155
2021-07-15 09:43:00,989.127,1013.127
2021-07-15 09:44:00,989.1779,1013.1779
2021-07-15 09:45:00,989.1902000000001,1013.1902000000001
2021-07-15 09:46:00,989.1991,1013.1991
2021-07-15 09:47:00,989.273,1013.273
2021-07-15 09:48:00,989.3923,1013.3923
2021-07-15 09:49:00,989.4313000000001,1013.4313000000001
2021-07-15 09:50:00,989.4787,1013.4787
2021-07-15 09:51:00,989.5081,1013.5081
2021-07-15 09:52:00,989.5981,1013.5981
2021-07-15 09:53:00,989.6753,1013.6753
2021-07-15 09:54:00,989.7105,1013.7105
2021-07-15 09:55:00,989.7281,1013.7281
2021-07-15 09:56:00,989.7139999999999,1013.7139999999999
2021-07-15 09:57:00,989.8034,1013.8034
2021-07-15 09:58:00,989.7892,1013.7892
2021-07-15 09:59:00,989.7911,1013.7911
2021-07-15 10:00:00,989.7613000000001,1013.7613000000001
2021-07-15 10:01:00,989.7736,1013.7736
2021-07-15 10:02:00,989.7719,1013.7719
2021-07-15 10:03:00,989.8000000000001,1013.8000000000001
2021-07-15 10:04:00,989.8352000000001,1013.8352000000001
2021-07-15 10:05:00,989.8299000000001,1013.8299000000001
2021-07-15 10:06:00,989.8281,1013.8281
2021-07-15 10:07:00,989.8861,1013.8861
2021-07-15 10:08:00,989.8861,1013.8861
2021-07-15 10:09:00,989.9089,1013.9089
2021-07-15 10:10:00,989.8791000000001,1013.8791000000001
2021-07-15 10:11:00,989.9035000000001,1013.9035000000001
2021-07-15 10:12:00,989.8808,1013.8808
2021-07-15 10:13:00,989.8912,1013.8912
2021-07-15 10:14:00,989.9563,1013.9563
2021-07-15 10:15:00,989.972,1013.972
2021-07-15 10:16:00,989.9649000000001,1013.9649000000001
2021-07-15 10:17:00,989.9719,1013.9719
2021-07-15 10:18:00,989.9860000000001,1013.9860000000001
2021-07-15 10:19:00,990.0406,1014.0406
2021-07-15 10:20:00,990.00715,1014.00715
2021-07-15 10:21:00,989.9477,1013.9477
2021-07-15 10:22:00,989.9354,1013.9354
2021-07-15 10:23:00,989.8702000000001,1013.8702000000001
2021-07-15 10:24:00,989.83,1013.83
2021-07-15 10:25:00,989.837,1013.837
2021-07-15 10:26:00,989.8036000000001,1013.8036000000001
2021-07-15 10:27:00,989.7859,1013.7859
2021-07-15 10:28:00,989.8052,1013.8052
2021-07-15 10:29:00,989.7967,1013.7967
2021-07-15 10:30:00,989.7631,1013.7631
2021-07-15 10:31:00,989.707,1013.707
2021-07-15 10:32:00,989.7703,1013.7703
2021-07-15 10:33:00,989.8142,1013.8142
2021-07-15 10:34:00,989.8402000000001,1013.8402000000001
2021-07-15 10:35:00,989.7998,1013.7998
2021-07-15 10:36:00,989.8598,1013.8598
2021-07-15 10:37:00,989.9158,1013.9158
2021-07-15 10:38:00,989.98445,1013.98445
2021-07-15 10:39:00,990.1338000000001,1014.1338000000001
2021-07-15 10:40:00,990.1775,1014.1775
2021-07-15 10:41:00,990.1722000000001,1014.1722000000001
2021-07-15 10:42:00,990.1247000000001,1014.1247000000001
2021-07-15 10:43:00,990.0829,1014.0829
2021-07-15 10:44:00,990.1073,1014.1073
2021-07-15 10:45:00,990.0809,1014.0809
2021-07-15 10:46:00,990.0266,1014.0266
2021-07-15 10:47:00,,
2021-07-15 10:48:00,,
2021-07-15 10:49:00,989.9528,1013.9528
2021-07-15 10:50:00,990.012,1014.012
2021-07-15 10:51:00,990.0087,1014.0087
2021-07-15 10:52:00,990.0346000000001,1014.0346000000001
2021-07-15 10:53:00,990.0363000000001,1014.0363000000001
2021-07-15 10:54:00,990.0485000000001,1014.0485000000001
2021-07-15 10:55:00,990.066,1014.066
2021-07-15 10:56:00,990.0834,1014.0834
2021-07-15 10:57:00,990.12345,1014.12345
2021-07-15 10:58:00,990.2144000000001,1014.2144000000001
2021-07-15 10:59:00,990.2127,1014.2127
2021-07-15 11:00:00,990.2091,1014.2091
2021-07-15 11:01:00,990.2302000000001,1014.2302000000001
2021-07-15 11:02:00,990.2266000000001,1014.2266000000001
2021-07-15 11:03:00,990.2372,1014.2372
2021-07-15 11:04:00,990.2175,1014.2175
2021-07-15 11:05:00,990.1895,1014.1895
2021-07-15 11:06:00,990.1265,1014.1265
2021-07-15 11:07:00,990.0984,1014.0984
2021-07-15 11:08:00,990.1055,1014.1055
2021-07-15 11:09:00,990.1581,1014.1581
2021-07-15 11:10:00,990.2073,1014.2073
2021-07-15 11:11:00,990.2723,1014.2723
2021-07-15 11:12:00,990.3459,1014.3459
2021-07-15 11:13:00,990.3984,1014.3984
2021-07-15 11:14:00,990.4597,1014.4597
2021-07-15 11:15:00,990.5808999999999,1014.5808999999999
2021-07-15 11:16:00,990.6752,1014.6752
2021-07-15 11:17:00,990.7278,1014.7278
2021-07-15 11:18:00,990.7754,1014.7754
2021-07-15 11:19:00,990.8225,1014.8225
2021-07-15 11:20:00,990.8086000000001,1014.8086000000001
2021-07-15 11:21:00,990.784,1014.784
2021-07-15 11:22:00,990.7211,1014.7211
2021-07-15 11:23:00,990.6017,1014.6017
2021-07-15 11:24:00,990.4913,1014.4913
2021-07-15 11:25:00,990.4336000000001,1014.4336000000001
2021-07-15 11:26:00,990.5125,1014.5125
2021-07-15 11:27:00,990.637,1014.637
2021-07-15 11:28:00,990.7036,1014.7036
2021-07-15 11:29:00,990.7212,1014.7212
2021-07-15 11:30:00,990.7353,1014.7353
2021-07-15 11:31:00,990.7547000000001,1014.7547000000001
2021-07-15 11:32:00,990.8197,1014.8197
2021-07-15 11:33:00,990.88375,1014.88375
2021-07-15 11:34:00,990.8794,1014.8794
2021-07-15 11:35:00,990.8567,1014.8567
2021-07-15 11:36:00,990.8075,1014.8075
2021-07-15 11:37:00,990.7675,1014.7675
2021-07-15 11:38:00,990.7236,1014.7236
2021-07-15 11:39:00,990.7083,1014.7083
2021-07-15 11:40:00,990.6750000000001,1014.6750000000001
2021-07-15 11:41:00,990.6804,1014.6804
2021-07-15 11:42:00,990.6206,1014.6206
2021-07-15 11:43:00,990.5788000000001,1014.5788000000001
2021-07-15 11:44:00,990.5403,1014.5403
2021-07-15 11:45:00,990.5334,1014.5334
2021-07-15 11:46:00,990.5616000000001,1014.5616000000001
2021-07-15 11:47:00,990.5845,1014.5845
2021-07-15 11:48:00,990.5969,1014.5969
2021-07-15 11:49:00,990.613,1014.613
2021-07-15 11:50:00,990.6411,1014.6411
2021-07-15 11:51:00,990.61585,1014.61585
2021-07-15 11:52:00,990.6219000000001,1014.6219000000001
2021-07-15 11:53:00,990.6502,1014.6502
2021-07-15 11:54:00,990.6605000000001,1014.6605000000001
2021-07-15 11:55:00,990.6201,1014.6201
2021-07-15 11:56:00,990.5886,1014.5886
2021-07-15 11:57:00,990.6131,1014.6131
2021-07-15 11:58:00,990.6328,1014.6328
2021-07-15 11:59:00,990.6692,1014.6692
2021-07-15 12:00:00,990.7116000000001,1014.7116000000001
2021-07-15 12:01:00,990.773,1014.773
2021-07-15 12:02:00,990.8853,1014.8853
2021-07-15 12:03:00,990.9802000000001,1014.9802000000001
2021-07-15 12:04:00,991.0731,1015.0731
2021-07-15 12:05:00,991.0502,1015.0502
2021-07-15 12:06:00,990.9250000000001,1014.9250000000001
2021-07-15 12:07:00,990.7453,1014.7453
2021-07-15 12:08:00,990.5634,1014.5634
2021-07-15 12:09:00,990.4134,1014.4134
2021-07-15 12:10:00,990.4536,1014.4536
2021-07-15 12:11:00,990.5147000000001,1014.5147000000001
2021-07-15 12:12:00,990.7027,1014.7027
2021-07-15 12:13:00,990.7936000000001,1014.7936000000001
2021-07-15 12:14:00,990.7911,1014.7911
2021-07-15 12:15:00,990.7272,1014.7272
2021-07-15 12:16:00,990.6347999999999,1014.6347999999999
2021-07-15 12:17:00,990.565,1014.565
2021-07-15 12:18:00,990.6314,1014.6314
2021-07-15 12:19:00,990.7152000000001,1014.7152000000001
2021-07-15 12:20:00,990.8252000000001,1014.8252000000001
2021-07-15 12:21:00,990.8488000000001,1014.8488000000001
2021-07-15 12:22:00,990.8009,1014.8009
2021-07-15 12:23:00,990.7103999999999,1014.7103999999999
2021-07-15 12:24:00,990.6439,1014.6439
2021-07-15 12:25:00,990.6039000000001,1014.6039000000001
2021-07-15 12:26:00,990.5602,1014.5602
2021-07-15 12:27:00,990.52385,1014.52385
2021-07-15 12:28:00,990.488,1014.488
2021-07-15 12:29:00,990.4453,1014.4453
2021-07-15 12:30:00,990.4531,1014.4531
2021-07-15 12:31:00,990.4327000000001,1014.4327000000001
2021-07-15 12:32:00,990.4688000000001,1014.4688000000001
2021-07-15 12:33:00,990.4547,1014.4547
2021-07-15 12:34:00,990.4942,1014.4942
2021-07-15 12:35:00,990.45,1014.45
2021-07-15 12:36:00,990.4780000000001,1014.4780000000001
2021-07-15 12:37:00,990.4992,1014.4992
2021-07-15 12:38:00,990.6119,1014.6119
2021-07-15 12:39:00,990.6759,1014.6759
2021-07-15 12:40:00,990.8499,1014.8499
2021-07-15 12:41:00,990.8606,1014.8606
2021-07-15 12:42:00,990.7959,1014.7959
2021-07-15 12:43:00,990.7156,1014.7156
2021-07-15 12:44:00,990.6531,1014.6531
2021-07-15 12:45:00,990.6718000000001,1014.6718000000001
2021-07-15 12:46:00,990.7286,1014.7286
2021-07-15 12:47:00,990.7695,1014.7695
2021-07-15 12:48:00,990.8371000000001,1014.8371000000001
2021-07-15 12:49:00,990.8901,1014.8901
2021-07-15 12:50:00,990.9203,1014.9203
2021-07-15 12:51:00,990.928,1014.928
2021-07-15 12:52:00,990.9614,1014.9614
2021-07-15 12:53:00,990.962,1014.962
2021-07-15 12:54:00,990.9535000000001,1014.9535000000001
2021-07-15 12:55:00,990.9947999999999,1014.9947999999999
2021-07-15 12:56:00,990.9857000000001,1014.9857000000001
2021-07-15 12:57:00,990.9671000000001,1014.9671000000001
2021-07-15 12:58:00,990.9505,1014.9505
2021-07-15 12:59:00,990.8984,1014.8984
2021-07-15 13:00:00,990.8623,1014.8623
2021-07-15 13:01:00,990.9164000000001,1014.9164000000001
2021-07-15 13:02:00,990.8128,1014.8128
2021-07-15 13:03:00,990.73245,1014.73245
2021-07-15 13:04:00,990.6664000000001,1014.6664000000001
2021-07-15 13:05:00,990.6803,1014.6803
2021-07-15 13:06:00,990.6202000000001,1014.6202000000001
2021-07-15 13:07:00,990.6103,1014.6103
2021-07-15 13:08:00,990.6108,1014.6108
2021-07-15 13:09:00,990.5916000000001,1014.5916000000001
2021-07-15 13:10:00,990.6116000000001,1014.6116000000001
2021-07-15 13:11:00,990.6078,1014.6078
2021-07-15 13:12:00,990.5905,1014.5905
2021-07-15 13:13:00,990.6447000000001,1014.6447000000001
2021-07-15 13:14:00,990.6639,1014.6639
2021-07-15 13:15:00,990.6463000000001,1014.6463000000001
2021-07-15 13:16:00,990.6642,1014.6642
2021-07-15 13:17:00,990.6641000000001,1014.6641000000001
2021-07-15 13:18:00,990.7238000000001,1014.7238000000001
2021-07-15 13:19:00,990.7038000000001,1014.7038000000001
2021-07-15 13:20:00,990.6965,1014.6965
2021-07-15 13:21:00,990.66005,1014.66005
2021-07-15 13:22:00,990.5616000000001,1014.5616000000001
2021-07-15 13:23:00,990.5608000000001,1014.5608000000001
2021-07-15 13:24:00,990.6233000000001,1014.6233000000001
2021-07-15 13:25:00,990.6628000000001,1014.6628000000001
2021-07-15 13:26:00,990.6672,1014.6672
2021-07-15 13:27:00,990.7594,1014.7594
2021-07-15 13:28:00,990.8655,1014.8655
2021-07-15 13:29:00,990.9522000000001,1014.9522000000001
2021-07-15 13:30:00,990.9968,1014.9968
2021-07-15 13:31:00,991.0556,1015.0556
2021-07-15 13:32:00,991.0767999999999,1015.0767999999999
2021-07-15 13:33:00,991.1742,1015.1742
2021-07-15 13:34:00,991.1992,1015.1992
2021-07-15 13:35:00,991.2752,1015.2752
2021-07-15 13:36:00,991.3072000000001,1015.3072000000001
2021-07-15 13:37:00,991.4023,1015.4023
2021-07-15 13:38:00,991.4185000000001,1015.4185000000001
2021-07-15 13:39:00,991.42735,1015.42735
2021-07-15 13:40:00,991.4045,1015.4045
2021-07-15 13:41:00,991.3767,1015.3767
2021-07-15 13:42:00,991.3256,1015.3256
2021-07-15 13:43:00,991.345,1015.345
2021-07-15 13:44:00,991.2959,1015.2959
2021-07-15 13:45:00,991.2771000000001,1015.2771000000001
2021-07-15 13:46:00,991.2616,1015.2616
2021-07-15 13:47:00,991.2688,1015.2688
2021-07-15 13:48:00,991.3131,1015.3131
2021-07-15 13:49:00,991.3381,1015.3381
2021-07-15 13:50:00,991.345,1015.345
2021-07-15 13:51:00,991.3524000000001,1015.3524000000001
2021-07-15 13:52:00,991.3684,1015.3684
2021-07-15 13:53:00,991.3823,1015.3823
2021-07-15 13:54:00,991.4197,1015.4197
2021-07-15 13:55:00,991.4109,1015.4109
2021-07-15 13:56:00,991.4428,1015.4428
2021-07-15 13:57:00,991.3098500000001,1015.3098500000001
2021-07-15 13:58:00,991.1563000000001,1015.1563000000001
2021-07-15 13:59:00,991.149,1015.149
2021-07-15 14:00:00,991.1756,1015.1756
2021-07-15 14:01:00,991.2103999999999,1015.2103999999999
2021-07-15 14:02:00,991.2073,1015.2073
2021-07-15 14:03:00,991.1438,1015.1438
2021-07-15 14:04:00,991.1244,1015.1244
2021-07-15 14:05:00,991.1402,1015.1402
2021-07-15 14:06:00,991.1685000000001,1015.1685000000001
2021-07-15 14:07:00,991.1984,1015.1984
2021-07-15 14:08:00,991.2247,1015.2247
2021-07-15 14:09:00,991.2353999999999,1015.2353999999999
2021-07-15 14:10:00,991.2513,1015.2513
2021-07-15 14:11:00,991.2827000000001,1015.2827000000001
2021-07-15 14:12:00,991.3389,1015.3389
2021-07-15 14:13:00,991.3775999999999,1015.3775999999999
2021-07-15 14:14:00,991.4267,1015.4267
2021-07-15 14:15:00,991.45555,1015.45555
2021-07-15 14:16:00,991.4456,1015.4456
2021-07-15 14:17:00,991.4544999999999,1015.4544999999999
2021-07-15 14:18:00,991.4808,1015.4808
2021-07-15 14:19:00,991.4774000000001,1015.4774000000001
2021-07-15 14:20:00,991.3841000000001,1015.3841000000001
2021-07-15 14:21:00,991.2913000000001,1015.2913000000001
2021-07-15 14:22:00,991.2297,1015.2297
2021-07-15 14:23:00,991.2645,1015.2645
2021-07-15 14:24:00,991.4246,1015.4246
2021-07-15 14:25:00,991.6367,1015.6367
2021-07-15 14:26:00,991.7386,1015.7386
2021-07-15 14:27:00,991.7281,1015.7281
2021-07-15 14:28:00,991.5594000000001,1015.5594000000001
2021-07-15 14:29:00,991.3222999999999,1015.3222999999999
2021-07-15 14:30:00,991.2275999999999,1015.2275999999999
2021-07-15 14:31:00,991.3644,1015.3644
2021-07-15 14:32:00,991.5136,1015.5136
2021-07-15 14:33:00,991.55465,1015.55465
2021-07-15 14:34:00,991.4166,1015.4166
2021-07-15 14:35:00,991.3343,1015.3343
2021-07-15 14:36:00,991.3114,1015.3114
2021-07-15 14:37:00,991.3517,1015.3517
2021-07-15 14:38:00,991.4342,1015.4342
2021-07-15 14:39:00,991.508,1015.508
2021-07-15 14:40:00,991.5708999999999,1015.5708999999999
2021-07-15 14:41:00,991.5938000000001,1015.5938000000001
2021-07-15 14:42:00,991.5463000000001,1015.5463000000001
2021-07-15 14:43:00,991.4689,1015.4689
2021-07-15 14:44:00,991.3815,1015.3815
2021-07-15 14:45:00,991.3533,1015.3533
2021-07-15 14:46:00,991.3233,1015.3233
2021-07-15 14:47:00,991.2547000000001,1015.2547000000001
2021-07-15 14:48:00,991.2266000000001,1015.2266000000001
2021-07-15 14:49:00,991.2741000000001,1015.2741000000001
2021-07-15 14:50:00,991.4239,1015.4239
2021-07-15 14:51:00,991.4686,1015.4686
2021-07-15 14:52:00,991.493,1015.493
2021-07-15 14:53:00,991.5736,1015.5736
2021-07-15 14:54:00,991.647,1015.647
2021-07-15 14:55:00,991.6647,1015.6647
2021-07-15 14:56:00,991.635,1015.635
2021-07-15 14:57:00,991.6174000000001,1015.6174000000001
2021-07-15 14:58:00,991.6331,1015.6331
2021-07-15 14:59:00,991.6752,1015.6752
2021-07-15 15:00:00,991.7664,1015.7664
2021-07-15 15:01:00,991.8349000000001,1015.8349000000001
2021-07-15 15:02:00,991.8225,1015.8225
2021-07-15 15:03:00,991.74,1015.74
2021-07-15 15:04:00,991.6083,1015.6083
2021-07-15 15:05:00,,
2021-07-15 15:06:00,,
2021-07-15 15:07:00,991.2697000000001,1015.2697000000001
2021-07-15 15:08:00,991.117,1015.117
2021-07-15 15:09:00,991.0784,1015.0784
2021-07-15 15:10:00,991.1091,1015.1091
2021-07-15 15:11:00,991.0591000000001,1015.0591000000001
2021-07-15 15:12:00,990.9188,1014.9188
2021-07-15 15:13:00,990.7589,1014.7589
2021-07-15 15:14:00,990.6538,1014.6538
2021-07-15 15:15:00,990.6872999999999,1014.6872999999999
2021-07-15 15:16:00,990.6992,1014.6992
2021-07-15 15:17:00,990.717,1014.717
2021-07-15 15:18:00,990.8028,1014.8028
2021-07-15 15:19:00,990.9606,1014.9606
2021-07-15 15:20:00,991.1394,1015.1394
2021-07-15 15:21:00,991.2097,1015.2097
2021-07-15 15:22:00,991.2202000000001,1015.2202000000001
2021-07-15 15:23:00,991.1905,1015.1905
2021-07-15 15:24:00,991.1517,1015.1517
2021-07-15 15:25:00,991.0923,1015.0923
2021-07-15 15:26:00,991.0452,1015.0452
2021-07-15 15:27:00,991.0713000000001,1015.0713000000001
2021-07-15 15:28:00,,
2021-07-15 15:29:00,991.0241000000001,1015.0241000000001
2021-07-15 15:30:00,990.9452000000001,1014.9452000000001
2021-07-15 15:31:00,990.9011,1014.9011
2021-07-15 15:32:00,990.8733000000001,1014.8733000000001
2021-07-15 15:33:00,990.8503999999999,1014.8503999999999
2021-07-15 15:34:00,990.7995,1014.7995
2021-07-15 15:35:00,990.7066000000001,1014.7066000000001
2021-07-15 15:36:00,990.652,1014.652
2021-07-15 15:37:00,990.575,1014.575
2021-07-15 15:38:00,990.5592,1014.5592
2021-07-15 15:39:00,990.5294,1014.5294
2021-07-15 15:40:00,990.5205000000001,1014.5205000000001
2021-07-15 15:41:00,990.4996000000001,1014.4996000000001
2021-07-15 15:42:00,990.5469,1014.5469
2021-07-15 15:43:00,990.5752000000001,1014.5752000000001
2021-07-15 15:44:00,990.5891,1014.5891
2021-07-15 15:45:00,990.6383000000001,1014.6383000000001
2021-07-15 15:46:00,990.6558,1014.6558
2021-07-15 15:47:00,990.7102500000001,1014.7102500000001
2021-07-15 15:48:00,990.7506,1014.7506
2021-07-15 15:49:00,990.7784,1014.7784
2021-07-15 15:50:00,990.7555000000001,1014.7555000000001
2021-07-15 15:51:00,990.7767,1014.7767
2021-07-15 15:52:00,990.7678999999999,1014.7678999999999
2021-07-15 15:53:00,990.7678,1014.7678
2021-07-15 15:54:00,990.8272000000001,1014.8272000000001
2021-07-15 15:55:00,990.8677,1014.8677
2021-07-15 15:56:00,990.903,1014.903
2021-07-15 15:57:00,990.8922,1014.8922
2021-07-15 15:58:00,990.8519,1014.8519
2021-07-15 15:59:00,990.8081,1014.8081
2021-07-15 16:00:00,990.778,1014.778
2021-07-15 16:01:00,990.7938,1014.7938
2021-07-15 16:02:00,990.8202000000001,1014.8202000000001
2021-07-15 16:03:00,990.8815,1014.8815
2021-07-15 16:04:00,990.9463000000001,1014.9463000000001
2021-07-15 16:05:00,991.03685,1015.03685
2021-07-15 16:06:00,991.1184,1015.1184
2021-07-15 16:07:00,991.1854,1015.1854
2021-07-15 16:08:00,991.2008999999999,1015.2008999999999
2021-07-15 16:09:00,991.1747,1015.1747
2021-07-15 16:10:00,991.1238000000001,1015.1238000000001
2021-07-15 16:11:00,991.0586999999999,1015.0586999999999
2021-07-15 16:12:00,991.029,1015.029
2021-07-15 16:13:00,991.0627000000001,1015.0627000000001
2021-07-15 16:14:00,991.1153,1015.1153
2021-07-15 16:15:00,991.1627000000001,1015.1627000000001
2021-07-15 16:16:00,991.1905,1015.1905
2021-07-15 16:17:00,991.1698,1015.1698
2021-07-15 16:18:00,991.0630000000001,1015.0630000000001
2021-07-15 16:19:00,990.9242,1014.9242
2021-07-15 16:20:00,990.8034,1014.8034
2021-07-15 16:21:00,990.7105,1014.7105
2021-07-15 16:22:00,990.6755,1014.6755
2021-07-15 16:23:00,990.59835,1014.59835
2021-07-15 16:24:00,990.5353,1014.5353
2021-07-15 16:25:00,990.4898,1014.4898
2021-07-15 16:26:00,990.4527,1014.4527
2021-07-15 16:27:00,990.4458000000001,1014.4458000000001
2021-07-15 16:28:00,990.4601,1014.4601
2021-07-15 16:29:00,990.4372000000001,1014.4372000000001
2021-07-15 16:30:00,990.4355,1014.4355
2021-07-15 16:31:00,990.4303,1014.4303
2021-07-15 16:32:00,990.4336000000001,1014.4336000000001
2021-07-15 16:33:00,990.4477,1014.4477
2021-07-15 16:34:00,990.4248,1014.4248
2021-07-15 16:35:00,990.3755000000001,1014.3755000000001
2021-07-15 16:36:00,990.3038,1014.3038
2021-07-15 16:37:00,990.2139,1014.2139
2021-07-15 16:38:00,990.0982000000001,1014.0982000000001
2021-07-15 16:39:00,990.0173,1014.0173
2021-07-15 16:40:00,990.0403,1014.0403
2021-07-15 16:41:00,990.2244,1014.2244
2021-07-15 16:42:00,990.4173,1014.4173
2021-07-15 16:43:00,990.5261,1014.5261
2021-07-15 16:44:00,990.6595,1014.6595
2021-07-15 16:45:00,990.8038,1014.8038
2021-07-15 16:46:00,990.905,1014.905
2021-07-15 16:47:00,990.9997999999999,1014.9997999999999
2021-07-15 16:48:00,991.0577000000001,1015.0577000000001
2021-07-15 16:49:00,991.0822000000001,1015.0822000000001
2021-07-15 16:50:00,991.0576,1015.0576
2021-07-15 16:51:00,991.047,1015.047
2021-07-15 16:52:00,991.0503,1015.0503
2021-07-15 16:53:00,991.0680000000001,1015.0680000000001
2021-07-15 16:54:00,991.0838000000001,1015.0838000000001
2021-07-15 16:55:00,,
2021-07-15 16:56:00,991.2013000000001,1015.2013000000001
2021-07-15 16:57:00,991.2819000000001,1015.2819000000001
2021-07-15 16:58:00,991.4067,1015.4067
2021-07-15 16:59:00,991.4628,1015.4628
2021-07-15 17:00:00,991.3783999999999,1015.3783999999999
2021-07-15 17:01:00,991.1502,1015.1502
2021-07-15 17:02:00,990.8188000000001,1014.8188000000001
2021-07-15 17:03:00,990.4433,1014.4433
2021-07-15 17:04:00,990.0922,1014.0922
2021-07-15 17:05:00,989.7766,1013.7766
2021-07-15 17:06:00,989.6398,1013.6398
2021-07-15 17:07:00,989.7275000000001,1013.7275000000001
2021-07-15 17:08:00,990.0345,1014.0345
2021-07-15 17:09:00,990.3505,1014.3505
2021-07-15 17:10:00,990.6241000000001,1014.6241000000001
2021-07-15 17:11:00,990.7506,1014.7506
2021-07-15 17:12:00,990.7595,1014.7595
2021-07-15 17:13:00,990.677,1014.677
2021-07-15 17:14:00,990.5891,1014.5891
2021-07-15 17:15:00,990.6332000000001,1014.6332000000001
2021-07-15 17:16:00,990.7387,1014.7387
2021-07-15 17:17:00,990.8598000000001,1014.8598000000001
2021-07-15 17:18:00,990.9441,1014.9441
2021-07-15 17:19:00,990.9897000000001,1014.9897000000001
2021-07-15 17:20:00,991.0039,1015.0039
2021-07-15 17:21:00,990.9831,1014.9831
2021-07-15 17:22:00,990.86,1014.86
2021-07-15 17:23:00,990.7477,1014.7477
2021-07-15 17:24:00,990.6197999999999,1014.6197999999999
2021-07-15 17:25:00,990.4988000000001,1014.4988000000001
2021-07-15 17:26:00,990.4214999999999,1014.4214999999999
2021-07-15 17:27:00,990.3637,1014.3637
2021-07-15 17:28:00,990.3480000000001,1014.3480000000001
2021-07-15 17:29:00,990.32,1014.32
2021-07-15 17:30:00,990.3059,1014.3059
2021-07-15 17:31:00,990.3057000000001,1014.3057000000001
2021-07-15 17:32:00,990.3391,1014.3391
2021-07-15 17:33:00,990.4077000000001,1014.4077000000001
2021-07-15 17:34:00,990.462,1014.462
2021-07-15 17:35:00,990.55875,1014.55875
2021-07-15 17:36:00,990.6061000000001,1014.6061000000001
2021-07-15 17:37:00,990.6222,1014.6222
2021-07-15 17:38:00,990.6202000000001,1014.6202000000001
2021-07-15 17:39:00,990.5794999999999,1014.5794999999999
2021-07-15 17:40:00,990.5289,1014.5289
2021-07-15 17:41:00,990.4903,1014.4903
2021-07-15 17:42:00,990.4567999999999,1014.4567999999999
2021-07-15 17:43:00,990.4374,1014.4374
2021-07-15 17:44:00,990.4252,1014.4252
2021-07-15 17:45:00,990.4128000000001,1014.4128000000001
2021-07-15 17:46:00,990.4147,1014.4147
2021-07-15 17:47:00,990.413,1014.413
2021-07-15 17:48:00,990.4147,1014.4147
2021-07-15 17:49:00,990.4673,1014.4673
2021-07-15 17:50:00,990.5253,1014.5253
2021-07-15 17:51:00,990.5956,1014.5956
2021-07-15 17:52:00,990.6588,1014.6588
2021-07-15 17:53:00,990.7121,1014.7121
2021-07-15 17:54:00,990.7516,1014.7516
2021-07-15 17:55:00,990.8167,1014.8167
2021-07-15 17:56:00,990.8463,1014.8463
2021-07-15 17:57:00,990.8427,1014.8427
2021-07-15 17:58:00,990.7831,1014.7831
2021-07-15 17:59:00,990.6639,1014.6639
2021-07-15 18:00:00,990.6252000000001,1014.6252000000001
2021-07-15 18:01:00,990.4952000000001,1014.4952000000001
2021-07-15 18:02:00,990.3617,1014.3617
2021-07-15 18:03:00,990.2597999999999,1014.2597999999999
2021-07-15 18:04:00,990.3089,1014.3089
2021-07-15 18:05:00,990.409,1014.409
2021-07-15 18:06:00,990.5004,1014.5004
2021-07-15 18:07:00,990.5584,1014.5584
2021-07-15 18:08:00,990.6038000000001,1014.6038000000001
2021-07-15 18:09:00,990.6127,1014.6127
2021-07-15 18:10:00,990.6425,1014.6425
